Drive	Extraction Status	Rule Set Name	Rule Name	Description	Filename	Path
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	th[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	th[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	th[3].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	A__163__normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	background-columnist-header[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	311x112_springcleaning_031912[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	369006_757787911_2002710944_q[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	371231_1291626230_1070395877_q[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	6[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	lock-picking-6-100x60[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	170px-Hirgrnd1[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	170px-Khalid_Shaikh_Mohammed_after_capture[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	173988_100000141894272_853260570_q[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	227725712[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	228285185[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	300px-Hamid_Mir_interviewing_Osama_bin_Laden[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	cover1_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	nuclear-bomb-1[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	2c1c638f2f077de9219d6d756f5b2013_150x150[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	300px-Atomic_bombing_of_Japan[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	xp_ie8_stp1_v2[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	xp_ie8_stp2_v2[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	xp_ie8_stp2_v2[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	XV2_124[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	failover[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	133px-Nagasaki_Ground_Zero_C2117[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	7467C1E4817F836A63EBCC3E4E990[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	7731bd9abc3b179d449ba024fbcfaca5_150x150[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	a03ab036c5f126e1dc7ec3d71a5312f0_150x150[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	alternator-100x60[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	anne-applebaum_80x72[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	1a30543b252288da573a71950c1a7cd9_150x150[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/OM25XF75/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	00-usf-cheerleader-thumb[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	0000012e-b92c-1983-69fc-f58c1d92e3bf[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	031912_topspot_2[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	031912_topspot_5[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	100_2744_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120210103942-kim-jong-un-handout-story-body[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	150px-Hiroshima_Street_Scene_with_injured_Civilians[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	150px-Sumiteru_Taniguchi_back[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	footer_logo[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	seek%3D356-Physical_damage%2C_blast_effect%2C_Hiroshima%2C_1946-03-13_~_1946-04-08%2C_342-USAF-11071.ogv[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	Anl5LDNCMAAE9Za_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	170px-FEMA_-_4235_-_Photograph_by_Andrea_Booher_taken_on_09-28-2001_in_New_York[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-Russell_square_ambulances[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	226198846[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	APTOPIX_Million_Hoodie_March_0d824[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	bnl01[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	quantum-suicide-100x60[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	imagenewsfetcher[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	slider_shopathon_1[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	videos-300x180-30635[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	windowstipsandtricks[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	xp_ie8_stp1_v2[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	lizcoe-spring[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	Logo_Corriere_C_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	madmenads-mensuits-sidebyside2[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	pockets_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	210954351[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	211396_100000902713524_6944976_q[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	215998238[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	219113433[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220991260[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-AnschalgInZahran1996_KhobarTower[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-Osama_bin_Laden_portrait[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-TrFlagsmall1b[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-UA_Flight_175_hits_WTC_south_tower_9-11_edit[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	223566018[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	224134109[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	226169773[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	c82906159fefb782efe726303aa0c87a_150x150[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	imagenewsfetcher[3].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	imagenewsfetcher[4].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	image_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	image_normal[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	image_normal[3].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	ThumbnailServer2[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	thumbnail[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	thumbnail[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	thumbnail[3].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	thumbnail[4].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	th[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	th[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	tstitch[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	tstitch[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	226561668[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	227407978[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	229101158[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	download-horizontal-win[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	dragus_close_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	E8642501C53129730BF97D5AA60CA[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	f0baf220-1cf6-4c92-9958-b89f55ed164e[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	GOP_Budget_07eda[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	GOP_Budget_07eda[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	Head-shot-for-twitter-profi_normal[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	slider_shopathon_3[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	240px-An_Al_Qaida_recruit_dreams_about_Osama_bin_Laden[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	300px-Agnew_HiroshimaAircraft[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	30px-Heinkel_He_111_during_the_Battle_of_Britain[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	339[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	351879C0F18A36692ECB467B102D[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	default[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	180px-Caledonian_Road_tube_station_closed[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	2-cdc_tipsfromsmokers_web_shawn_300x600[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	200px-Anti-Japan2_University_of_Minnesota_Libraries_scan[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	200px-AtomicEffects-p7a[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	3977c60a-8a46-4485-b596-ec2d22bd2302[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	50032_100000739427850_2106830537_q[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	61B856AD451E23F08A9C19C79DFC95[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	imagenewsfetcher[2].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	img_toolbar_promo[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	background-mosaic[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	161654_100001243492837_818218510_q[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	300px-Nagasakibomb[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-Tavistock7705[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-Trident_II_missile_image[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	220px-W87_MX_Missile_schematic[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	eccentric-hidden-passage-ch150[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	800px-NagasakiHypocentre[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	88x31-wp-lung[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	90px-BigBenAtDusk[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	suction-cup-marks-100x60[1].jpg	Documents and Settings/John/Local Settings/Temporary Internet Files/Content.IE5/VED7PZWW/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	110515061023_nkorea_iran_nuke_304x171_afp.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120316175927_br_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120317121811_video_game_awards_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120317152217_ipad3_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120318121303_syria_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
